class_id,image_path,name,xmax,xmin,ymax,ymin,lat,long
9,afa3c944357711b1ff62c3b7e9188ca4.jpg,CLUTTER_SIDEWALK,1010.0,0.0,648.0,316.0,24.635151399999998,46.590966900000005
9,afa3c944357711b1ff62c3b7e9188ca4.jpg,CLUTTER_SIDEWALK,1802.0,1028.0,612.0,370.0,24.635151399999998,46.590966900000005
3,181b56a54aa302a5ef082ff80708b676.jpg,GARBAGE,1048.0,780.0,702.0,554.0,24.6940314,46.810012699999994
3,181b56a54aa302a5ef082ff80708b676.jpg,GARBAGE,1278.0,1022.0,720.0,540.0,24.6940314,46.810012699999994
0,181b56a54aa302a5ef082ff80708b676.jpg,GRAFFITI,1520.0,1238.0,580.0,402.0,24.6940314,46.810012699999994
3,181b56a54aa302a5ef082ff80708b676.jpg,GARBAGE,1428.0,1182.0,730.0,520.0,24.6940314,46.810012699999994
3,181b56a54aa302a5ef082ff80708b676.jpg,GARBAGE,1936.0,1694.0,738.0,584.0,24.6940314,46.810012699999994
3,457ddc32511ef82503f800e815b2483a.jpg,GARBAGE,1608.0,1406.0,918.0,812.0,24.5927693,46.792695699999996
7,0ea303c34d426b41aa342ed6acd6108e.jpg,BAD_BILLBOARD,368.0,2.0,338.0,78.0,24.586762,46.7712532
3,4f7a43743bd6f7722ddc70972209576a.jpg,GARBAGE,902.0,710.0,490.0,346.0,24.6384802,46.6094196
8,4f7a43743bd6f7722ddc70972209576a.jpg,SAND_ON_ROAD,938.0,482.0,594.0,390.0,24.6384802,46.6094196
3,c1306bfca592f5761a1b9bcc7df587d8.jpg,GARBAGE,462.0,312.0,520.0,430.0,24.7322748,46.6618855
7,f0076d2dd514f4f9de5811ea6907403a.jpg,BAD_BILLBOARD,1448.0,960.0,406.0,150.0,24.5938657,46.7377392
3,f0076d2dd514f4f9de5811ea6907403a.jpg,GARBAGE,770.0,632.0,438.0,350.0,24.5938657,46.7377392
3,bd3c64f33b05e592ae2b11a4f19a8b6a.jpg,GARBAGE,1816.0,1642.0,750.0,604.0,24.584767799999998,46.772356099999996
3,bd3c64f33b05e592ae2b11a4f19a8b6a.jpg,GARBAGE,1898.0,1754.0,940.0,794.0,24.584767799999998,46.772356099999996
3,bd3c64f33b05e592ae2b11a4f19a8b6a.jpg,GARBAGE,1386.0,1262.0,820.0,718.0,24.584767799999998,46.772356099999996
3,bd3c64f33b05e592ae2b11a4f19a8b6a.jpg,GARBAGE,1178.0,1116.0,848.0,714.0,24.584767799999998,46.772356099999996
3,bd3c64f33b05e592ae2b11a4f19a8b6a.jpg,GARBAGE,1054.0,902.0,706.0,554.0,24.584767799999998,46.772356099999996
4,6fc25a8e45f5890646545972ec18f1a3.jpg,CONSTRUCTION_ROAD,1128.0,0.0,1092.0,98.0,24.661884999999998,46.7050082
4,6fc25a8e45f5890646545972ec18f1a3.jpg,CONSTRUCTION_ROAD,2230.0,596.0,1182.0,162.0,24.661884999999998,46.7050082
3,b40eb211403756902295816f14d57799.jpg,GARBAGE,610.0,432.0,782.0,642.0,24.6498111,46.7138093
3,3c5aeee3f133ea22f8110d27d06a894d.jpg,GARBAGE,1764.0,1394.0,630.0,444.0,24.652392,46.703476900000005
3,3c5aeee3f133ea22f8110d27d06a894d.jpg,GARBAGE,1762.0,1660.0,650.0,544.0,24.652392,46.703476900000005
3,a9448274039c7e83ca5320f763a65d4c.jpg,GARBAGE,210.0,22.0,876.0,692.0,24.7061398,46.8201915
3,a9448274039c7e83ca5320f763a65d4c.jpg,GARBAGE,390.0,150.0,872.0,712.0,24.7061398,46.8201915
3,a9448274039c7e83ca5320f763a65d4c.jpg,GARBAGE,748.0,316.0,868.0,720.0,24.7061398,46.8201915
3,a9448274039c7e83ca5320f763a65d4c.jpg,GARBAGE,888.0,664.0,932.0,742.0,24.7061398,46.8201915
3,a9448274039c7e83ca5320f763a65d4c.jpg,GARBAGE,1286.0,916.0,904.0,706.0,24.7061398,46.8201915
3,a9448274039c7e83ca5320f763a65d4c.jpg,GARBAGE,1860.0,1634.0,846.0,728.0,24.7061398,46.8201915
3,a9448274039c7e83ca5320f763a65d4c.jpg,GARBAGE,1846.0,1688.0,802.0,686.0,24.7061398,46.8201915
9,60a7e44c6b7a2879043c0516299dbe24.jpg,CLUTTER_SIDEWALK,862.0,0.0,674.0,348.0,24.673885000000002,46.8068238
9,60a7e44c6b7a2879043c0516299dbe24.jpg,CLUTTER_SIDEWALK,1554.0,506.0,744.0,368.0,24.673885000000002,46.8068238
9,60a7e44c6b7a2879043c0516299dbe24.jpg,CLUTTER_SIDEWALK,2032.0,1314.0,768.0,430.0,24.673885000000002,46.8068238
0,0acc9a6d945cd31a1ea4cff5dd3ce95b.jpg,GRAFFITI,534.0,0.0,414.0,206.0,24.6911338,46.812966599999996
0,0acc9a6d945cd31a1ea4cff5dd3ce95b.jpg,GRAFFITI,1652.0,1366.0,394.0,204.0,24.6911338,46.812966599999996
9,d193752482ffbc1b972b085a5e3f4030.jpg,CLUTTER_SIDEWALK,1962.0,714.0,868.0,504.0,24.5824244,46.7576467
9,d193752482ffbc1b972b085a5e3f4030.jpg,CLUTTER_SIDEWALK,546.0,38.0,830.0,522.0,24.5824244,46.7576467
9,d193752482ffbc1b972b085a5e3f4030.jpg,CLUTTER_SIDEWALK,1126.0,404.0,832.0,550.0,24.5824244,46.7576467
2,6d8f46df0de552285e584839892255cf.jpg,POTHOLES,1184.0,796.0,870.0,686.0,24.5706906,46.7575833
2,6d8f46df0de552285e584839892255cf.jpg,POTHOLES,1688.0,1080.0,918.0,650.0,24.5706906,46.7575833
7,d33ae1d8474fec3b9c5982876c45643d.jpg,BAD_BILLBOARD,724.0,642.0,404.0,328.0,24.664320999999997,46.7080902
7,d33ae1d8474fec3b9c5982876c45643d.jpg,BAD_BILLBOARD,394.0,306.0,396.0,266.0,24.664320999999997,46.7080902
3,2d1119aa49135d014308361b8ce1c723.jpg,GARBAGE,1824.0,1616.0,584.0,428.0,24.6344386,46.602663400000004
3,2d1119aa49135d014308361b8ce1c723.jpg,GARBAGE,1902.0,1728.0,616.0,474.0,24.6344386,46.602663400000004
3,2d1119aa49135d014308361b8ce1c723.jpg,GARBAGE,1682.0,1566.0,540.0,428.0,24.6344386,46.602663400000004
7,33e4cd5a74e3858eca2b0bf1a4696f33.jpg,BAD_BILLBOARD,1912.0,1372.0,342.0,132.0,24.5658909,46.766774999999996
3,46b7f51312a01b40df8eecb0d0f51a74.jpg,GARBAGE,1320.0,1122.0,656.0,542.0,24.583244,46.7632183
3,46b7f51312a01b40df8eecb0d0f51a74.jpg,GARBAGE,1096.0,870.0,652.0,524.0,24.583244,46.7632183
3,46b7f51312a01b40df8eecb0d0f51a74.jpg,GARBAGE,268.0,0.0,646.0,546.0,24.583244,46.7632183
7,46b7f51312a01b40df8eecb0d0f51a74.jpg,BAD_BILLBOARD,870.0,686.0,488.0,400.0,24.583244,46.7632183
7,46b7f51312a01b40df8eecb0d0f51a74.jpg,BAD_BILLBOARD,1232.0,956.0,496.0,374.0,24.583244,46.7632183
7,46b7f51312a01b40df8eecb0d0f51a74.jpg,BAD_BILLBOARD,1406.0,1176.0,496.0,372.0,24.583244,46.7632183
3,d348c51cf7d5d337b3cfce675807fd13.jpg,GARBAGE,864.0,660.0,540.0,366.0,24.6403648,46.5944834
3,d348c51cf7d5d337b3cfce675807fd13.jpg,GARBAGE,1008.0,788.0,562.0,378.0,24.6403648,46.5944834
3,9558266204ddacf00e54d69914f84f73.jpg,GARBAGE,1456.0,1218.0,1012.0,880.0,24.6978455,46.8060428
5,9558266204ddacf00e54d69914f84f73.jpg,BROKEN_SIGNAGE,980.0,582.0,892.0,142.0,24.6978455,46.8060428
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,416.0,284.0,326.0,254.0,24.664004499999997,46.818075900000004
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,320.0,238.0,320.0,262.0,24.664004499999997,46.818075900000004
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,260.0,184.0,310.0,248.0,24.664004499999997,46.818075900000004
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,228.0,124.0,318.0,244.0,24.664004499999997,46.818075900000004
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,124.0,30.0,330.0,254.0,24.664004499999997,46.818075900000004
3,67cb3d8d0740880d98b3359eee0ea4a8.jpg,GARBAGE,108.0,0.0,344.0,248.0,24.664004499999997,46.818075900000004
9,67cb3d8d0740880d98b3359eee0ea4a8.jpg,CLUTTER_SIDEWALK,824.0,0.0,614.0,300.0,24.664004499999997,46.818075900000004
9,67cb3d8d0740880d98b3359eee0ea4a8.jpg,CLUTTER_SIDEWALK,1392.0,446.0,586.0,340.0,24.664004499999997,46.818075900000004
9,67cb3d8d0740880d98b3359eee0ea4a8.jpg,CLUTTER_SIDEWALK,2154.0,976.0,658.0,356.0,24.664004499999997,46.818075900000004
9,0336dca24412dbf2ccf420a99d6dd254.jpg,CLUTTER_SIDEWALK,990.0,0.0,522.0,256.0,24.6495976,46.818587900000004
9,0336dca24412dbf2ccf420a99d6dd254.jpg,CLUTTER_SIDEWALK,1822.0,974.0,506.0,284.0,24.6495976,46.818587900000004
3,0336dca24412dbf2ccf420a99d6dd254.jpg,GARBAGE,536.0,318.0,542.0,404.0,24.6495976,46.818587900000004
3,0336dca24412dbf2ccf420a99d6dd254.jpg,GARBAGE,752.0,584.0,432.0,334.0,24.6495976,46.818587900000004
9,8b4acd5af972406dfcf0217dfd763929.jpg,CLUTTER_SIDEWALK,1020.0,74.0,570.0,296.0,24.6325012,46.595701000000005
9,8b4acd5af972406dfcf0217dfd763929.jpg,CLUTTER_SIDEWALK,1610.0,592.0,580.0,306.0,24.6325012,46.595701000000005
4,94fefcbd102e6e6e64b09e341c261d40.jpg,CONSTRUCTION_ROAD,2010.0,1038.0,720.0,190.0,24.6561834,46.8246672
4,94fefcbd102e6e6e64b09e341c261d40.jpg,CONSTRUCTION_ROAD,2012.0,50.0,1120.0,194.0,24.6561834,46.8246672
3,119a8fde0d00a6f0bfe72f880046acbb.jpg,GARBAGE,1370.0,1218.0,936.0,794.0,24.5828469,46.7714245
0,11707978d54f957df082dcc45af92dde.jpg,GRAFFITI,1266.0,824.0,564.0,466.0,24.7085726,46.8122444
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,914.0,734.0,520.0,386.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,908.0,750.0,422.0,280.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,1054.0,844.0,412.0,258.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,1246.0,1058.0,462.0,308.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,1496.0,1254.0,418.0,294.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,1430.0,1258.0,460.0,326.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,1336.0,1208.0,474.0,374.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,1988.0,1650.0,628.0,470.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,1960.0,1660.0,550.0,348.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,728.0,568.0,532.0,422.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,596.0,406.0,530.0,406.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,476.0,206.0,552.0,416.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,338.0,206.0,398.0,308.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,354.0,72.0,576.0,390.0,24.6500335,46.8270667
3,b733e3127ec1d38c885696902a3488fe.jpg,GARBAGE,864.0,558.0,876.0,688.0,24.6500335,46.8270667
3,b302c18122280a61520fbe6896aabb80.jpg,GARBAGE,750.0,626.0,808.0,714.0,24.5821422,46.7676028
4,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,CONSTRUCTION_ROAD,408.0,0.0,468.0,212.0,24.6797881,46.7784516
4,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,CONSTRUCTION_ROAD,764.0,202.0,448.0,242.0,24.6797881,46.7784516
4,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,CONSTRUCTION_ROAD,2048.0,1042.0,640.0,270.0,24.6797881,46.7784516
7,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,BAD_BILLBOARD,1180.0,976.0,484.0,158.0,24.6797881,46.7784516
7,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,BAD_BILLBOARD,1258.0,1074.0,516.0,116.0,24.6797881,46.7784516
7,4576de3e17fea7c63bfb0d0be4b19eb8.jpg,BAD_BILLBOARD,942.0,606.0,448.0,270.0,24.6797881,46.7784516
9,ac1de8ba4b92dda998153e01066c2b1f.jpg,CLUTTER_SIDEWALK,1028.0,0.0,686.0,366.0,24.6436408,46.5927445
9,ac1de8ba4b92dda998153e01066c2b1f.jpg,CLUTTER_SIDEWALK,1648.0,668.0,660.0,364.0,24.6436408,46.5927445
3,ac1de8ba4b92dda998153e01066c2b1f.jpg,GARBAGE,1546.0,1284.0,566.0,450.0,24.6436408,46.5927445
3,ac1de8ba4b92dda998153e01066c2b1f.jpg,GARBAGE,236.0,46.0,572.0,452.0,24.6436408,46.5927445
3,90e6865bc9db77e2b72df65c722a3f7e.jpg,GARBAGE,2134.0,898.0,904.0,338.0,24.653104199999998,46.7034797
3,dce98d937e97a55bcfa7083a50d3288d.jpg,GARBAGE,1788.0,1544.0,528.0,346.0,24.6321708,46.6059926
3,dce98d937e97a55bcfa7083a50d3288d.jpg,GARBAGE,1840.0,1734.0,512.0,412.0,24.6321708,46.6059926
7,8e62901be7b8aac090dffab578e6b040.jpg,BAD_BILLBOARD,1680.0,1440.0,334.0,208.0,24.7095877,46.8161114
4,ed7744651dea5e3822b47029d3498ddf.jpg,CONSTRUCTION_ROAD,1098.0,0.0,1374.0,92.0,24.6609767,46.7434826
4,ed7744651dea5e3822b47029d3498ddf.jpg,CONSTRUCTION_ROAD,1826.0,538.0,1316.0,144.0,24.6609767,46.7434826
4,bbf3bb1740378e3cb9132a5b12d9f71d.jpg,CONSTRUCTION_ROAD,1578.0,0.0,950.0,378.0,24.5718264,46.7713061
4,bbf3bb1740378e3cb9132a5b12d9f71d.jpg,CONSTRUCTION_ROAD,2052.0,1028.0,962.0,404.0,24.5718264,46.7713061
7,bbf3bb1740378e3cb9132a5b12d9f71d.jpg,BAD_BILLBOARD,1998.0,1366.0,514.0,298.0,24.5718264,46.7713061
3,b2ac3e7ebeaeb42dccdef8a7e0ea8ab5.jpg,GARBAGE,174.0,14.0,426.0,334.0,24.6759445,46.8113885
3,b2ac3e7ebeaeb42dccdef8a7e0ea8ab5.jpg,GARBAGE,492.0,406.0,398.0,328.0,24.6759445,46.8113885
0,1ddc6e27cb7a0e91679f32fde59e5cc0.jpg,GRAFFITI,946.0,664.0,566.0,424.0,24.6504633,46.7135575
3,1ddc6e27cb7a0e91679f32fde59e5cc0.jpg,GARBAGE,1148.0,966.0,542.0,434.0,24.6504633,46.7135575
3,1ddc6e27cb7a0e91679f32fde59e5cc0.jpg,GARBAGE,1308.0,1126.0,540.0,422.0,24.6504633,46.7135575
7,c6345d5f543bd805cc67427ea433b613.jpg,BAD_BILLBOARD,1790.0,1428.0,344.0,102.0,24.583218,46.7663236
3,dfefd545304059f238aaa259f4ee3e2e.jpg,GARBAGE,1218.0,684.0,518.0,234.0,24.683681,46.7908645
3,4db87bbe333952f46a2bce407e7c72e5.jpg,GARBAGE,1400.0,1132.0,994.0,816.0,24.567955,46.7583811
9,aa9bf0e17dd635c3afb4d03e03a0c9e6.jpg,CLUTTER_SIDEWALK,1286.0,0.0,836.0,372.0,24.667680400000002,46.8119337
9,aa9bf0e17dd635c3afb4d03e03a0c9e6.jpg,CLUTTER_SIDEWALK,1920.0,662.0,834.0,404.0,24.667680400000002,46.8119337
9,0fda747d6e10b51bd50151706eef9bbe.jpg,CLUTTER_SIDEWALK,1440.0,0.0,830.0,370.0,24.6368662,46.616515400000004
9,0fda747d6e10b51bd50151706eef9bbe.jpg,CLUTTER_SIDEWALK,2076.0,758.0,862.0,446.0,24.6368662,46.616515400000004
0,3015e7362781023ec539290295fbe9c2.jpg,GRAFFITI,1636.0,1476.0,508.0,308.0,24.7162148,46.8021586
3,d2834579eac393dbf5fd49f2455bc607.jpg,GARBAGE,1450.0,1288.0,592.0,452.0,24.6539403,46.7091178
3,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,GARBAGE,384.0,0.0,708.0,516.0,24.6436582,46.5926028
3,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,GARBAGE,426.0,166.0,630.0,514.0,24.6436582,46.5926028
3,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,GARBAGE,1306.0,1124.0,570.0,464.0,24.6436582,46.5926028
9,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,CLUTTER_SIDEWALK,998.0,108.0,726.0,430.0,24.6436582,46.5926028
9,e508c7bc5c9a4aa7b5da035156d7b8b3.jpg,CLUTTER_SIDEWALK,1942.0,902.0,682.0,346.0,24.6436582,46.5926028
9,ac4a3e1e725b642c576419f11eec4c54.jpg,CLUTTER_SIDEWALK,856.0,76.0,780.0,614.0,24.6203974,46.7497145
9,ac4a3e1e725b642c576419f11eec4c54.jpg,CLUTTER_SIDEWALK,1316.0,474.0,764.0,584.0,24.6203974,46.7497145
9,ac4a3e1e725b642c576419f11eec4c54.jpg,CLUTTER_SIDEWALK,1856.0,1034.0,740.0,616.0,24.6203974,46.7497145
4,9dc656a16d30d75cbf94d76af261efd3.jpg,CONSTRUCTION_ROAD,1052.0,0.0,712.0,50.0,24.6830791,46.7885493
4,9dc656a16d30d75cbf94d76af261efd3.jpg,CONSTRUCTION_ROAD,2102.0,508.0,820.0,36.0,24.6830791,46.7885493
3,bf9f4d83611b9c24745ed2c84688b3b5.jpg,GARBAGE,1010.0,656.0,528.0,344.0,24.6328254,46.6117513
3,bf9f4d83611b9c24745ed2c84688b3b5.jpg,GARBAGE,808.0,634.0,408.0,288.0,24.6328254,46.6117513
2,6268bd55a8c86072b7c746c29bfe01c1.jpg,POTHOLES,1948.0,1580.0,884.0,692.0,24.6576512,46.7058903
2,6268bd55a8c86072b7c746c29bfe01c1.jpg,POTHOLES,1716.0,1356.0,874.0,688.0,24.6576512,46.7058903
2,6268bd55a8c86072b7c746c29bfe01c1.jpg,POTHOLES,1848.0,1398.0,1028.0,814.0,24.6576512,46.7058903
2,6268bd55a8c86072b7c746c29bfe01c1.jpg,POTHOLES,1556.0,1210.0,1042.0,878.0,24.6576512,46.7058903
7,6268bd55a8c86072b7c746c29bfe01c1.jpg,BAD_BILLBOARD,1416.0,1224.0,466.0,300.0,24.6576512,46.7058903
3,6268bd55a8c86072b7c746c29bfe01c1.jpg,GARBAGE,480.0,282.0,648.0,574.0,24.6576512,46.7058903
3,6268bd55a8c86072b7c746c29bfe01c1.jpg,GARBAGE,136.0,0.0,668.0,574.0,24.6576512,46.7058903
3,6268bd55a8c86072b7c746c29bfe01c1.jpg,GARBAGE,616.0,476.0,596.0,504.0,24.6576512,46.7058903
3,bcc26272aa45b1b15bb83c14448c808e.jpg,GARBAGE,1834.0,1684.0,518.0,422.0,24.7148568,46.8090707
3,9754265b5b64179f14ebc5747da19770.jpg,GARBAGE,1800.0,1558.0,846.0,704.0,24.5836288,46.7620743
3,9754265b5b64179f14ebc5747da19770.jpg,GARBAGE,1638.0,1504.0,836.0,706.0,24.5836288,46.7620743
3,cc22525ac7b0dc8409db8b8ce24a6692.jpg,GARBAGE,1724.0,1598.0,822.0,754.0,24.579644899999998,46.7473991
7,1683ed83f089bb7e2721150927a63a93.jpg,BAD_BILLBOARD,1640.0,1324.0,364.0,192.0,24.593449399999997,46.7380425
3,8858bbcec9162863b16267c4f06b3d26.jpg,GARBAGE,1678.0,1414.0,536.0,380.0,24.653826499999997,46.826623700000006
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,670.0,576.0,378.0,300.0,24.6690881,46.815222399999996
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,576.0,482.0,396.0,314.0,24.6690881,46.815222399999996
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,408.0,294.0,394.0,306.0,24.6690881,46.815222399999996
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,328.0,248.0,396.0,312.0,24.6690881,46.815222399999996
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,316.0,90.0,412.0,316.0,24.6690881,46.815222399999996
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,116.0,0.0,416.0,324.0,24.6690881,46.815222399999996
3,5f1b4d57c72e16c123ce85810313d9c9.jpg,GARBAGE,1596.0,1400.0,432.0,280.0,24.6690881,46.815222399999996
4,a963aef79dd130334f3b1617198e2921.jpg,CONSTRUCTION_ROAD,976.0,92.0,710.0,202.0,24.6627898,46.7463092
4,a963aef79dd130334f3b1617198e2921.jpg,CONSTRUCTION_ROAD,1816.0,506.0,878.0,120.0,24.6627898,46.7463092
4,a963aef79dd130334f3b1617198e2921.jpg,CONSTRUCTION_ROAD,1988.0,1276.0,762.0,136.0,24.6627898,46.7463092
4,926a06f180036fdb92ac4fd63f2a3dec.jpg,CONSTRUCTION_ROAD,1018.0,0.0,794.0,134.0,24.677497900000002,46.771035
4,926a06f180036fdb92ac4fd63f2a3dec.jpg,CONSTRUCTION_ROAD,2290.0,366.0,896.0,142.0,24.677497900000002,46.771035
3,bfbd74451b84368d4e8483ec72053616.jpg,GARBAGE,1744.0,1656.0,528.0,446.0,24.5936013,46.7379258
3,bfbd74451b84368d4e8483ec72053616.jpg,GARBAGE,1622.0,1514.0,514.0,424.0,24.5936013,46.7379258
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,320.0,72.0,628.0,498.0,24.6334903,46.6362033
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,874.0,708.0,656.0,486.0,24.6334903,46.6362033
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,1004.0,848.0,628.0,486.0,24.6334903,46.6362033
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,1398.0,1216.0,654.0,528.0,24.6334903,46.6362033
3,0f1c12d264738de75f12714d6da6be5d.jpg,GARBAGE,750.0,586.0,636.0,528.0,24.6334903,46.6362033
2,c760b28d8639b875a71c1603930827a4.jpg,POTHOLES,1372.0,844.0,1126.0,680.0,24.5700771,46.760415
3,c760b28d8639b875a71c1603930827a4.jpg,GARBAGE,1814.0,1562.0,664.0,488.0,24.5700771,46.760415
3,3a593fc64436379c12b3946a7ec9b9e4.jpg,GARBAGE,1644.0,1540.0,558.0,490.0,24.5824806,46.770969799999996
3,3a593fc64436379c12b3946a7ec9b9e4.jpg,GARBAGE,1674.0,1544.0,608.0,528.0,24.5824806,46.770969799999996
3,3a593fc64436379c12b3946a7ec9b9e4.jpg,GARBAGE,1460.0,1302.0,636.0,522.0,24.5824806,46.770969799999996
7,421bf972f1d2bf2a6d0c25b9031a2658.jpg,BAD_BILLBOARD,370.0,146.0,488.0,312.0,24.5893817,46.7697425
9,ff8b469caed79a0c3533fe71203e6bce.jpg,CLUTTER_SIDEWALK,620.0,62.0,492.0,308.0,24.6726892,46.825884800000004
9,ff8b469caed79a0c3533fe71203e6bce.jpg,CLUTTER_SIDEWALK,720.0,546.0,404.0,326.0,24.6726892,46.825884800000004
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,214.0,0.0,430.0,292.0,24.668675500000003,46.815447999999996
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,532.0,250.0,402.0,302.0,24.668675500000003,46.815447999999996
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,272.0,130.0,414.0,338.0,24.668675500000003,46.815447999999996
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,850.0,630.0,404.0,324.0,24.668675500000003,46.815447999999996
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,1540.0,1292.0,422.0,322.0,24.668675500000003,46.815447999999996
3,fb576c344ebc7386c3d7f303fafb3ec1.jpg,GARBAGE,1976.0,1682.0,420.0,292.0,24.668675500000003,46.815447999999996
4,8deaf21a5df59bd550a32e4cf977df21.jpg,CONSTRUCTION_ROAD,1920.0,0.0,1140.0,0.0,24.6582007,46.7023376
2,657389175c17dba6920cbb95c43f23b6.jpg,POTHOLES,768.0,186.0,772.0,556.0,24.6534592,46.7021707
2,657389175c17dba6920cbb95c43f23b6.jpg,POTHOLES,1218.0,564.0,792.0,554.0,24.6534592,46.7021707
2,657389175c17dba6920cbb95c43f23b6.jpg,POTHOLES,1682.0,988.0,798.0,582.0,24.6534592,46.7021707
9,226470cffd51ecdfa5be1edfaecfa6b3.jpg,CLUTTER_SIDEWALK,938.0,232.0,612.0,334.0,24.673010100000003,46.8049672
9,226470cffd51ecdfa5be1edfaecfa6b3.jpg,CLUTTER_SIDEWALK,1548.0,512.0,642.0,330.0,24.673010100000003,46.8049672
3,226470cffd51ecdfa5be1edfaecfa6b3.jpg,GARBAGE,1648.0,1218.0,600.0,352.0,24.673010100000003,46.8049672
1,ba7c3e7cfd9ee44c6d0e64d328091c7b.jpg,FADED_SIGNAGE,1170.0,1074.0,512.0,392.0,24.652651799999997,46.7044694
0,cd2bf1afb4c574a31c9e2406765225e1.jpg,GRAFFITI,1576.0,1224.0,356.0,174.0,24.6552221,46.8228541
0,cd2bf1afb4c574a31c9e2406765225e1.jpg,GRAFFITI,1734.0,1534.0,310.0,186.0,24.6552221,46.8228541
0,cd2bf1afb4c574a31c9e2406765225e1.jpg,GRAFFITI,1418.0,1120.0,378.0,186.0,24.6552221,46.8228541
7,01a9b1fd0b4ecd07e4e232092208a86f.jpg,BAD_BILLBOARD,2016.0,1574.0,342.0,138.0,24.5879063,46.7827043
8,506f0a943e3e103331e3c225c5c01d3f.jpg,SAND_ON_ROAD,1814.0,1478.0,370.0,190.0,24.5840875,46.7741015
7,ebcb308e726157e06a4e819b4834a764.jpg,BAD_BILLBOARD,1232.0,1124.0,406.0,334.0,24.6953585,46.7751747
7,ebcb308e726157e06a4e819b4834a764.jpg,BAD_BILLBOARD,1316.0,1178.0,422.0,314.0,24.6953585,46.7751747
2,1228ee52547cc41610ebde6c552c204a.jpg,POTHOLES,858.0,694.0,478.0,362.0,24.7008255,46.8060926
2,1228ee52547cc41610ebde6c552c204a.jpg,POTHOLES,1690.0,1208.0,976.0,606.0,24.7008255,46.8060926
4,54bab1c9484d4efa430934e762e9a0fe.jpg,CONSTRUCTION_ROAD,558.0,0.0,582.0,240.0,24.666553099999998,46.7626739
4,54bab1c9484d4efa430934e762e9a0fe.jpg,CONSTRUCTION_ROAD,1042.0,372.0,560.0,296.0,24.666553099999998,46.7626739
4,54bab1c9484d4efa430934e762e9a0fe.jpg,CONSTRUCTION_ROAD,1752.0,856.0,650.0,296.0,24.666553099999998,46.7626739
4,54bab1c9484d4efa430934e762e9a0fe.jpg,CONSTRUCTION_ROAD,1914.0,1520.0,512.0,302.0,24.666553099999998,46.7626739
